card_name,cards_unit,price,original_price,href_url,img_url
雷克萨斯RZ 2023款 450e 四驱纵享版,0.8万公里／2023-05／东莞／5年会员,24.98万,43.41万,/dealer/356880/49736879.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
君威 2020款 GS 28T 尊贵型,2万公里／2020-08／南宁／1年会员,13.68万,27.12万,/dealer/554551/49346557.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
飞行家 2020款 3.0T V6 四驱尊享版,3万公里／2021-01／青岛／3年会员,35.80万,59.68万,/dealer/470454/49716243.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰GLC轿跑 2019款 改款 GLC 200 4MATIC 轿跑SUV,4万公里／2019-04／泉州／3年黄金会员,21.80万,49.15万,/dealer/444666/49187287.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宋Pro新能源 2019款 DM 1.5T 四驱性能版旗舰型,7.9万公里／2020-03／上海／1年黄金会员,7.80万,21.69万,/dealer/556262/49594817.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
锐程CC 2021款 蓝鲸版 1.5T DCT精英型,4万公里／2020-11／上海／1年会员,3.28万,10.63万,/dealer/547789/49589874.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰CLA 2018款 CLA 200 动感型,5万公里／2018-08／南宁／1年会员,13.36万,27.87万,/dealer/554551/49318852.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Model 3 2022款 后轮驱动版,0.8万公里／2023-03／广州／2年会员,16.50万,25.17万,/dealer/514628/49509245.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Model 3 2020款 标准续航后驱升级版,4.5万公里／2020-03／广州／2年会员,13.68万,31.67万,/dealer/514628/49656969.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
凯迪拉克ATS-L 2016款 28T 技术型,9万公里／2016-12／南宁／1年会员,9.68万,32.43万,/dealer/554791/49702929.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
博越L 2023款 2.0TD DCT旗舰型,1万公里／2023-02／福州／1年会员,10.58万,16.68万,/dealer/543586/49735661.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
坦克500 2022款 3.0T 商务版 造境型 5座,3万公里／2022-09／郑州／1年会员,25.20万,38.53万,/dealer/559848/49576857.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
起亚K5 2020款 380T GT-Line 尊贵科技版,4万公里／2021-02／厦门／6年会员,11.80万,21.25万,/dealer/339282/49678396.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰C级AMG 2019款 AMG C 63 S 轿跑车,1.7万公里／2021-05／厦门／4年会员,83.00万,126.00万,/dealer/420072/49696011.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
凯迪拉克CTS(进口) 2012款 3.6L COUPE,11万公里／2013-07／深圳／4年会员,8.88万,70.34万,/dealer/405342/49606582.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
领动 2016款 1.6L 自动智炫・精英型,5.7万公里／2016-08／武汉／3年会员,3.58万,13.00万,/dealer/461930/49514958.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
EVOS 2022款 EcoBoost 245 运动版,1万公里／2023-01／济南／3年会员,17.50万,26.68万,/dealer/464172/49668032.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
雷克萨斯ES 2022款 200 豪华版,0.32万公里／2023-06／佛山／1年会员,21.88万,34.29万,/dealer/541395/49673058.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
翼豹 2009款 2.5T WRX STi,8.5万公里／2008-04／上海／3年会员,18.80万,54.06万,/dealer/477838/49052204.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
科鲁兹 2018款 320 自动先锋天窗版,5万公里／2018-09／南宁／1年会员,3.50万,13.56万,/dealer/554795/49307307.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
荣威iMAX8 EV 2022款 头等舱铂金版,0.26万公里／2022-09／广州／10年黄金会员,23.68万,33.63万,/dealer/134052/49638091.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰E级新能源 2023款 E 350 e L 插电式混合动力运动轿车,3万公里／2022-08／厦门／1年会员,38.38万,56.69万,/dealer/558643/49598326.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A6L 2023款 55 TFSI quattro 旗舰动感型,0.1万公里／2023-05／长春／1年会员,49.88万,71.29万,/dealer/540767/48262008.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
北京BJ40 2023款 2.0D 自动四驱刀锋英雄版侠客型,2万公里／2023-01／雅安／1年会员,16.28万,21.16万,/dealer/556224/49684022.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
探影 2021款 1.5L 自动 尚智联版,3.8万公里／2021-07／重庆／8年钻石会员,5.78万,13.67万,/dealer/266195/46387271.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Model S 2023款 三电机全轮驱动 Plaid版,0.01万公里／未上牌／深圳／2年会员,83.80万,89.97万,/dealer/515568/48075096.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
欧萌达 2022款 1.6TGDI DCT高维版,0.8万公里／2022-07／芜湖／1年钻石会员,8.18万,12.69万,/dealer/534164/49583699.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马7系 2018款 730Li 尊享型 卓越套装,5.8万公里／2019-03／菏泽／3年会员,36.00万,97.48万,/dealer/480458/49714329.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
理想L8 2023款 Pro,1.9万公里／2023-01／长春／2年黄金会员,30.98万,39.06万,/dealer/508831/49382570.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
迈凯伦540C 2015款 3.8T Coupe,2.2万公里／2017-11／龙岩／7年会员,118.80万,295.25万,/dealer/312603/49494847.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
马自达3 2012款 1.6L 自动经典特惠型,11万公里／2011-06／郑州／4年会员,1.98万,11.59万,/dealer/436188/49658536.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰C级 2023款 C 200 L 运动版,0.1万公里／2023-04／郑州／1年会员,19.58万,35.98万,/dealer/559878/49694956.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
翼神 2012款 致尚版 1.8L 手动豪华型,9.6万公里／2012-01／南平／2年会员,3.65万,13.66万,/dealer/494585/49739612.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
影豹 2023款 400T 自动R MAX,0.6万公里／2023-09／东莞／5年会员,13.80万,17.15万,/dealer/377827/49704235.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰GLE 2022款 改款 GLE 350 4MATIC 豪华型,1.6万公里／2022-01／临沂／6年会员,54.80万,84.73万,/dealer/341900/49679068.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
力狮 2010款 2.5GT豪华导航版,5.5万公里／2010-03／中山／2年黄金会员,8.98万,41.23万,/dealer/500323/43553285.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
保时捷911 2020款 Targa 4 3.0T,3万公里／2021-09／龙岩／7年会员,133.00万,162.71万,/dealer/312603/49070404.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰E级 2021款 改款 E 300 L 豪华型,1.3万公里／2022-11／郑州／1年会员,35.98万,54.15万,/dealer/539670/49478104.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝骏悦也 2023款 旗舰版,0.02万公里／2023-09／武汉／2年会员,7.58万,8.66万,/dealer/516318/49674350.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
标致5008 2017款 380THP 7座精英版,6万公里／2017-11／温州／7年黄金会员,7.98万,24.93万,/dealer/323493/49697810.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
途胜 2019款 280TGDi 双离合两驱时尚版 国VI,4.7万公里／2020-03／重庆／1年会员,9.80万,19.53万,/dealer/536620/49729414.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
海马7X 2020款 1.6TGDI 自动旗舰型,3.3万公里／2021-03／海口／3年钻石会员,6.80万,16.26万,/dealer/460507/49726384.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰C级 2016款 C 200 L 运动型,7.5万公里／2016-11／武汉／5年会员,8.80万,38.40万,/dealer/370679/49056361.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
MG ONE 2022款 β-质享生活系列 1.5T 大满足1228版,2万公里／2021-12／苏州／1年会员,5.00万,13.33万,/dealer/548814/49620324.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰CLS 2015款 CLS 260,9.3万公里／2015-12／石家庄／8年钻石会员,23.20万,77.94万,/dealer/256335/49135781.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
林肯MKX 2015款 2.7T 四驱尊耀版,11万公里／2016-11／长沙／3年会员,10.18万,60.76万,/dealer/467281/49695403.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
雷克萨斯ES 2022款 200 卓越版,0.65万公里／2023-04／郑州／1年会员,21.50万,32.23万,/dealer/558006/49681396.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
马自达CX-5 2020款 2.0L 自动两驱智慧型,1.7万公里／2020-12／福州／1年会员,8.90万,20.60万,/dealer/523977/49582007.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
领克03 2019款 03+ 2.0TD 自动驭风版,3.5万公里／2020-02／南宁／1年会员,9.28万,21.58万,/dealer/554582/49284354.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g26/M04/14/2A/440x330_q87_c42_autohomecar__ChxkjmU7a9WAANB0AAqj7DPBoU0833.jpg
起亚K5 2021款 380T GT-Line 旗舰版,1.5万公里／2023-01／南宁／1年会员,14.68万,22.45万,/dealer/554569/49548406.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M03/C2/0C/440x330_q87_c42_autohomecar__ChxknGVlo_uAc_ZuAAgOe0Kd4nQ505.jpg
高尔夫(进口) 2017款 2.0TSI R,5万公里／2019-06／石家庄／1年黄金会员,21.80万,40.47万,/dealer/538005/49490119.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g24/M05/09/2D/440x330_q87_c42_autohomecar__CjIFWGVcNiuAcqD-AApNZgQSr9g722.jpg
帕萨特 2021款 330TSI 精英版,3.5万公里／2021-08／常州／2年黄金会员,9.80万,23.65万,/dealer/498705/49399037.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g26/M0B/8A/46/440x330_q87_c42_autohomecar__ChtlxWVNoDKALRB6AAwU0PwWY80629.jpg
Model X 2023款 双电机全轮驱动版,1万公里／2023-04／温州／2年会员,71.00万,80.21万,/dealer/518512/47725413.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g27/M00/6B/39/440x330_q87_c42_autohomecar__ChxkmWQueoyAQhL1AAjli-WfAuE174.jpg
Mustang 2015款 2.3T 性能版,1.9万公里／2018-04／南昌／1年会员,14.58万,43.40万,/dealer/557705/49425310.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g25/M04/77/2A/440x330_q87_c42_autohomecar__ChxkqWVR1vGAF4yPAAXWl19Nsf8851.jpg
凯迪拉克ATS-L 2017款 28T 时尚型,5.6万公里／2018-06／昆明／1年黄金会员,8.00万,31.89万,/dealer/550494/49573460.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M0A/E5/24/440x330_q87_c42_autohomecar__ChxknGVpm8uATbJZAAKm6RfAH10203.jpg
北京BJ60 2022款 2.0T 十一版七座,0.2万公里／2023-03／成都／1年会员,18.80万,31.02万,/dealer/560695/49671764.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Model 3 2020款 改款 标准续航后驱升级版,6.7万公里／2020-11／长沙／3年会员,14.88万,29.28万,/dealer/450493/49694817.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
深蓝SL03 2022款 1.5L 1200增程版,0.4万公里／2023-03／郑州／1年会员,9.98万,18.66万,/dealer/558265/49664308.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
锐界 2016款 EcoBoost 245 四驱豪锐型 7座,6.9万公里／2017-02／昆明／10年黄金会员,12.80万,34.71万,/dealer/166664/49703398.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
沃尔沃XC40 2021款 T3 智行时尚版,3万公里／2020-12／长沙／3年会员,13.88万,28.74万,/dealer/479864/49581828.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
凯迪拉克ATS-L 2017款 28T 技术型,8.1万公里／2018-01／长沙／3年会员,8.98万,29.72万,/dealer/463813/49712413.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
马自达3 昂克赛拉 2016款 三厢 1.5L 自动舒适型,8万公里／2016-12／淮安／1年会员,3.88万,13.67万,/dealer/558895/49710901.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
揽胜运动版 2014款 3.0 SC V6 HSE DYNAMIC,9万公里／2014-03／宁波／2年会员,21.50万,119.18万,/dealer/495292/49682076.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
科鲁兹 2018款 320 自动先锋天窗版,4.5万公里／2018-05／郑州／1年会员,3.25万,13.56万,/dealer/554982/49695390.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
红旗E-HS9 2021款 510km 旗领版 四座,5万公里／2021-06／苏州／6年黄金会员,28.98万,79.22万,/dealer/338371/49725743.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
英菲尼迪QX50 2018款 2.0T 四驱菁英版,9.3万公里／2020-01／济宁／3年会员,13.88万,40.36万,/dealer/488732/49471853.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
捷豹XFL 2022款 XFL 2.0T P200 两驱精英豪华版,3.9万公里／2022-07／苏州／1年会员,21.98万,43.40万,/dealer/556056/49677417.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
凯迪拉克XT6 2020款 28T 六座豪华型,7.6万公里／2020-08／济南／6年黄金会员,21.58万,45.56万,/dealer/328744/49700268.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰M级 2012款 ML 350 动感型,15.8万公里／2013-03／郑州／6年会员,11.98万,97.48万,/dealer/333985/49582507.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
魏牌 摩卡 2021款 2.0T 两驱特浓版,0.9万公里／2021-06／宁波／1年会员,7.98万,20.93万,/dealer/525632/49500824.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
